path,type,semanticRole,confidence,evidence,relatedFiles,rhythmArchiveRelevance
META-INF/com/android/build/gradle/app-metadata.properties,Text-like,APK signing/provenance metadata,confirmed,META-INF path and ZIP role,AndroidManifest.xml,audit provenance only; never publish
classes.dex,DEX,Android/Dalvik bytecode,confirmed,DEX magic and classes*.dex path,AndroidManifest.xml;lib/*,Android shell only
assets/aa/Android/e8f6b0eea4df1b155deb623d4addb872.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/e911bfcfd8d4098cb83e7f1c035cd892.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/e93cf44bd2af93f5e66d4a3f0ab08711.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/e94073ccef0ca7f3f19fa5252940fc31.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/e94c83edc67b0cb00c43ae00a67f431e.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/e9763f885f6730eef8de3de318b9c8a0.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/e97977495eedcc159b985d56fa95fe5b.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/e97dcbb6f509f6470b5796f8c6f41f12.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/e99c3dd381534b9c375bbd7c155cbe69.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/e99fa429c2e18caa1fed226f0d25420d.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/e9a63e0d6eb56202d7db99c475940471.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/e9be43c5caa6371fb94f6cae04474692.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/e9bf040a93a013ba0a7711c78712f839.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ea0357ad697bad204fe4222f37ef712b.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ea20eb7235336e41bb108d36483a6b3d.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ea4923986dd6a8dc5624e36fa563a728.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ea5e298dd13865b6253f0d1fb55a9d16.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ea80eb189abdad5a7f6516c05627d64f.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eaabc82c0d0783342d1244032d7e2fbf.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eac881db894760706c3cb6e9946d10c0.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eadb7a11cdee9655941d116466a85cab.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eae0ad38cd1c0178073aa266293a5901.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eaf7fd972cf369765054f9acbf7c7780.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eaf908cffa33cdb4ea6634a1ed65c4a8.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eb078ae83d7bc81fbc371cbd9edf0169.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eb1d1c73203392d0ae4bdf4103db7744.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eb235ef7e2d110b07097bf8b662913cd.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eb4e1f0fbf6a666eea0f4a02a089ae44.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eb7b87c283ed24f17bc564359757e874.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eb87a18aef8a4bbe2f43ed50fd1a895b.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ebe8907e5b829b7e40e66051a6cab138.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ebf67f878bad981ae3beaff05ffc5dbb.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ebfd4207ec4bc8ed7897a860d593cc11.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ec0d847a6566195c2bddb63cc2367683.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ec63cc5256e8b44cd58aed17ff97a5fa.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eca8ba62a5c6d96b4207405b74be5b0a.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ecb8f19db8d077e8ebefd19cfd9361be.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ecb98ce4c7de492ac8b7c6730462803a.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ecc4d1d88b978b5ddb293c67646c32f4.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ecfc7b2d06cbbed97350ab786c85c32d.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ed693d492cacce66352d56af6124f1ba.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ed841018402cdec64912a6ac6bd7525e.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ed8f6241cd224df5b2495b0ad7d92940.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eddf4b9fb874e14143262cf06d808f1c.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/edeaa5ee4223a522974e48f117fbbe74.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/edeee20c2697f329bffb63c1cd137cb2.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ee3b757fe87983a9ee4ce3f1de1cb09c.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ee3f2319a5f982eb5bea896346fc7de9.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ee533852bdbeb7e0a1bdb60f02d237af.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ee558a8cb90f507518e1665931757940.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ee5ae315e3e0def2bb42b4a608ee1239.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ee705da4975121a26ec0e295f05fcced.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ee868f54afc78da071d94d562934464b.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ee8b2984cd45031a86109ab0eec768cc.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ee9dc0c8458f6128c377ef4fe3d9408b.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eeae0ffb89745841ba9f2410504eaee5.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eec7a86629f76c9af3243ef350cd9f7c.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eedfd8a7138d4e005942e069e379cee8.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ef15abf7f6897d5fd5577aaf375e93b4.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ef6fd816d6221512385f40156aa016d0.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ef781ffce70aa8cad67017a6cbc1798b.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/ef825042b0f7b50eea3a339766f35795.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/efd7a85d853946496bb5f653a6e0aba0.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/eff19da99ff7f4095e2d057646553c35.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f01345486d2f45463f730acf9be3ed5f.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f0602320cafbed83293d3b8148d9dad9.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f089c6e9ca3d1158ea1c6bd97bd22e3a.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f09d094cafff70bffea6f291222f975f.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f0a23cb7fac6ab41b179a41903b7234a.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f0b14b6bea0330e2b4d456d06f8e2d07.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f0b7eed9f91738f0f1aec778c886480f.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f0bc954c35a3ec35a7940e58f9f99764.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f0c0e2eef25436814b6a0420d6d72259.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f0ff19b3c88a22569683774eddcc5fac.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f125472a14ce7587a808533fd57460f3.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f15ebdde9ff95d7f358c38e3b8b562d8.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f17290cd4f3609f48b9dc98b1d87967a.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f1ba5d88e788eda08657a6c6a24dff5e.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f233a7b11f26bb0c85dd7b7f0b9c6c55.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f23dc2e99d2c7392ea0c6d68f0209b85.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f27cb8cdaf56bfd073a0f6c5b4e8f4a7.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f2846b9d32e83b9e8356f140a2a31550.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f2a9200a65442db70409192ae44ff14a.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f2ecae783dee45e697c01b7b4f0093ce.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f2efe47503a244122937f9e45b5da3cc.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f31f5a06ec09b9bcd1948ef204a86f1a.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f3650e0b9318e00697e285cde002bbf5.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f38a812c1192ac1823f0d04266f103a7.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f38aa94e9d34f26678427de546b232f3.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f39a4c8be9cbc27dc23c4a5ce9c41900.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f39cad543878af78180baf58f5785b44.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
assets/aa/Android/f3a7b0f051bdbbb805d2cfe67622a1d6.bundle,UnityFS,UnityFS Addressables asset bundle,confirmed,"UnityFS magic and 2022.3.62f2 bundle header; 2,514 bundles indexed with UnityPy",assets/aa/catalog.json;assets/aa/settings.json,primary Phigros asset source; bundle hash is content/build-specific
