path,type,semanticRole,confidence,evidence,relatedFiles,rhythmArchiveRelevance
assets/songs/dl_gloryroad/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_gloryroad/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_gloryroad/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_glow/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_glow/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_glow/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_goldenslaughterer/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_goldenslaughterer/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_goldenslaughterer/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_goodbyemerry/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_goodbyemerry/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_goodbyemerry/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_goodrage/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_goodrage/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_goodrage/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_goodtek/1080_3.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_goodtek/1080_3_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_goodtek/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_goodtek/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_goodtek/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_gothiveofra/base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_gothiveofra/base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_gothiveofra/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_gou/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_gou/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_gou/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_grandspell/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_grandspell/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_grandspell/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_grievouslady/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_grievouslady/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_grievouslady/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_guardina/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_guardina/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_guardina/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_hailstone/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_hailstone/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_hailstone/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_halcyon/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_halcyon/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_halcyon/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_hallofmirrors/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_hallofmirrors/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_hallofmirrors/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_harutopia/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_harutopia/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_harutopia/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_headbonkache/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_headbonkache/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_headbonkache/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_hearditsaid/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_hearditsaid/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_hearditsaid/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_heartache/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_heartache/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_heartache/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_heartjackin/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_heartjackin/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_heartjackin/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_heavenlycaress/1080_3.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_heavenlycaress/1080_3_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_heavenlycaress/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_heavenlycaress/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_heavenlycaress/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_heavensdoor/1080_3.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_heavensdoor/1080_3_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_heavensdoor/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_heavensdoor/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_heavensdoor/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_hellohell/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_hellohell/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_hellohell/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_hiirogekka/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_hiirogekka/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_hiirogekka/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_hikari/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_hikari/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_hikari/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_hivemind/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_hivemind/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_hivemind/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_hotarubinoyuki/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_hotarubinoyuki/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_hotarubinoyuki/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_hybris/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_hybris/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_hybris/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_hypervision/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_hypervision/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_hypervision/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_hypnotize/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_hypnotize/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_hypnotize/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_ichirin/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_ichirin/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_ichirin/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_iconoclast/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_iconoclast/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_iconoclast/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_ifi/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_ifi/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_ifi/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_ignition/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_ignition/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_ignition/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_ignotus/1080_3.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_ignotus/1080_3_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_ignotus/1080_base.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
assets/songs/dl_ignotus/1080_base_256.jpg,JPEG,Arcaea jacket derivative candidate,medium,image magic/Pillow dimensions plus numeric/base jacket filename; _256 suffix is present,assets/songs/songlist;assets/songs/<id>/*,small jacket rendition candidate; exact runtime semantics unresolved
assets/songs/dl_ignotus/3.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_ignotus/3_preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_ignotus/preview.ogg,OGG,Arcaea song audio/preview,high,audio magic plus assets/songs/<directory> path and preview/base filename,assets/songs/songlist;assets/songs/<id>/*.aff,audio provenance only; not a gallery image
assets/songs/dl_ii/1080_0.jpg,JPEG,Arcaea song jacket candidate,high,image magic/Pillow dimensions plus assets/songs/<directory> jacket filename,assets/songs/songlist.difficulties;assets/songs/<id>/*.aff,primary gallery image; song/difficulty relation requires songlist.jacketOverride cross-check
