songId,songIdx,title,ratingClass,difficultyLabel,rating,ratingPlus,displayLevel,isPlayableChart,playabilityEvidence,recordRole,chartDesigner,jacketDesigner,jacketOverride,jacketNight,titleOverride,audioOverride,bpm,bpmBase,date,version,bg,bgInverse,chartBodyPath,chartFilePresent
vainspire,488,"{""en"":""Vainspire""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,|karat|,雨儀,,,,,,,,,,,1.aff,False
vainspire,488,"{""en"":""Vainspire""}",2,FTR,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,|karat|,雨儀,,,,,,,,,,,2.aff,False
vainspire,488,"{""en"":""Vainspire""}",4,ETR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,|karat|,雨儀,,,,,,,,,,,4.aff,False
nowayback,489,"{""en"":""No Way Back""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,「Nitro」,AT基調,,,,,,,,,,,0.aff,False
nowayback,489,"{""en"":""No Way Back""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,「Nitro」,AT基調,,,,,,,,,,,1.aff,False
nowayback,489,"{""en"":""No Way Back""}",2,FTR,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,「Nitro」,AT基調,,,,,,,,,,,2.aff,False
nowayback,489,"{""en"":""No Way Back""}",4,ETR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,「Nitro」,AT基調,,,,,,,,,,,4.aff,False
andorxor,490,"{""en"":""ANDORXOR""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,反∧水,南条まや + Vormis.,,,,,,,,,,,0.aff,False
andorxor,490,"{""en"":""ANDORXOR""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,反∧水,南条まや + Vormis.,,,,,,,,,,,1.aff,False
andorxor,490,"{""en"":""ANDORXOR""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,反∧水,南条まや + Vormis.,,,,,,,,,,,2.aff,False
andorxor,490,"{""en"":""ANDORXOR""}",4,ETR,10,True,10+,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,反∧水,南条まや + Vormis.,,,,,,,,,,,4.aff,False
undyingmacula,491,"{""en"":""Undying Macula""}",0,PST,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,PHOTONSPHERE,すずなし,,,,,,,,,,,0.aff,False
undyingmacula,491,"{""en"":""Undying Macula""}",1,PRS,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,ERGOSPHERE,すずなし,,,,,,,,,,,1.aff,False
undyingmacula,491,"{""en"":""Undying Macula""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,EVENTHORIZON,すずなし,,,,,,,,,,,2.aff,False
undyingmacula,491,"{""en"":""Undying Macula""}",4,ETR,11,,11,True,rating=11;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,M/V_BRIDGE,すずなし,,,,,,,,,,,4.aff,False
awakening,493,"{""en"":""Wake in Hour"",""ja"":""始マリノ詩""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Luxance,しきみ,,,,,,,,,,,0.aff,False
awakening,493,"{""en"":""Wake in Hour"",""ja"":""始マリノ詩""}",1,PRS,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Luxance,しきみ,,,,,,,,,,,1.aff,False
awakening,493,"{""en"":""Wake in Hour"",""ja"":""始マリノ詩""}",2,FTR,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Luxance,しきみ,,,,,,,,,,,2.aff,False
awakening,493,"{""en"":""Wake in Hour"",""ja"":""始マリノ詩""}",4,ETR,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,Luxance,しきみ,,,,,,,,,,,4.aff,False
mod,494,"{""en"":""mod""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,karat,dD9,,,,,,,,,,,0.aff,False
mod,494,"{""en"":""mod""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,karat,dD9,,,,,,,,,,,1.aff,False
mod,494,"{""en"":""mod""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,karat,dD9,,,,,,,,,,,2.aff,False
particle,495,"{""en"":""Particle""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,M理論,Lime,,,,,,,,,,,0.aff,False
particle,495,"{""en"":""Particle""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,M理論,Lime,,,,,,,,,,,1.aff,False
particle,495,"{""en"":""Particle""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,M理論_charmq,Lime,,,,,,,,,,,2.aff,False
particle,495,"{""en"":""Particle""}",4,ETR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,M理論_strangeq,Lime,,,,,,,,,,,4.aff,False
paradoxpalette,496,"{""en"":""Paradox Palette""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,antymis.,HouKou,,,,,,,,,,,0.aff,False
paradoxpalette,496,"{""en"":""Paradox Palette""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,antymis.,HouKou,,,,,,,,,,,1.aff,False
paradoxpalette,496,"{""en"":""Paradox Palette""}",2,FTR,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,antymis.,HouKou,,,,,,,,,,,2.aff,False
paradoxpalette,496,"{""en"":""Paradox Palette""}",4,ETR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,antymis.,HouKou,,,,,,,,,,,4.aff,False
xxium,497,"{""en"":""Xxium and Purple haze""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,ẋx,D.watt,,,,,,,,,,,0.aff,False
xxium,497,"{""en"":""Xxium and Purple haze""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,ẋx,D.watt,,,,,,,,,,,1.aff,False
xxium,497,"{""en"":""Xxium and Purple haze""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,ẋx,D.watt,,,,,,,,,,,2.aff,False
xxium,497,"{""en"":""Xxium and Purple haze""}",4,ETR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,ẋx,D.watt,,,,,,,,,,,4.aff,False
angelsboundary,498,"{""en"":""Angel's Boundary""}",0,PST,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,"[絶,滅)",ぽ院,,,,,,,,,,,0.aff,False
angelsboundary,498,"{""en"":""Angel's Boundary""}",1,PRS,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,"[絶,滅)",ぽ院,,,,,,,,,,,1.aff,False
angelsboundary,498,"{""en"":""Angel's Boundary""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,"[絶,滅)",ぽ院,,,,,,,,,,,2.aff,False
xterfusion,499,"{""en"":""Xterfusion""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro -fuze- 夜浪,すずなし + Vormis.,,,,,,,,,,,0.aff,False
xterfusion,499,"{""en"":""Xterfusion""}",1,PRS,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro -fuze- 夜浪,すずなし + Vormis.,,,,,,,,,,,1.aff,False
xterfusion,499,"{""en"":""Xterfusion""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitro -fuze- 夜浪,すずなし + Vormis.,,,,,,,,,,,2.aff,False
xterfusion,499,"{""en"":""Xterfusion""}",4,ETR,10,True,10+,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,Nitro -fuze- 夜浪,すずなし + Vormis.,,,,,,,,,,,4.aff,False
infinitedim,500,"{""en"":""INFINITE DIMENSION""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,én,海谷内藤,,,,,,,,,,,0.aff,False
infinitedim,500,"{""en"":""INFINITE DIMENSION""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,én,海谷内藤,,,,,,,,,,,1.aff,False
infinitedim,500,"{""en"":""INFINITE DIMENSION""}",2,FTR,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,én,海谷内藤,,,,,,,,,,,2.aff,False
infinitedim,500,"{""en"":""INFINITE DIMENSION""}",4,ETR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,ray∞cast,海谷内藤,,,,,,,,,,,4.aff,False
incarnator,501,"{""en"":""INCARNATOR₀₀"",""ko_dialog"":""INCARNATOR00"",""zh-Hans_dialog"":""INCARNATOR00"",""zh-Hant_dialog"":""INCARNATOR00""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,M理論_origin,辷 × N²/ANTIREAL,,,,,,,,,,,0.aff,False
incarnator,501,"{""en"":""INCARNATOR₀₀"",""ko_dialog"":""INCARNATOR00"",""zh-Hans_dialog"":""INCARNATOR00"",""zh-Hant_dialog"":""INCARNATOR00""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,M理論_origin,辷 × N²/ANTIREAL,,,,,,,,,,,1.aff,False
incarnator,501,"{""en"":""INCARNATOR₀₀"",""ko_dialog"":""INCARNATOR00"",""zh-Hans_dialog"":""INCARNATOR00"",""zh-Hant_dialog"":""INCARNATOR00""}",2,FTR,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,M理論_origin,辷 × N²/ANTIREAL,,,,,,,,,,,2.aff,False
incarnator,501,"{""en"":""INCARNATOR₀₀"",""ko_dialog"":""INCARNATOR00"",""zh-Hans_dialog"":""INCARNATOR00"",""zh-Hant_dialog"":""INCARNATOR00""}",4,ETR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,antymis [archetype],辷 × N²/ANTIREAL,,,,,,,,,,,4.aff,False
zephyrlast,502,"{""en"":""zephyrlasting""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Souplex,Men,,,,,,,,,,,0.aff,False
zephyrlast,502,"{""en"":""zephyrlasting""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Souplex,Men,,,,,,,,,,,1.aff,False
zephyrlast,502,"{""en"":""zephyrlasting""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Souplex + Nitro,Men,,,,,,,,,,,2.aff,False
zephyrlast,502,"{""en"":""zephyrlasting""}",4,ETR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,Nitro 「The Timeless」,Men,,,,,,,,,,,4.aff,False
marenyx,503,"{""en"":""MARENYX""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,raycast against. 零下,かえで《もみじの木》,,,,,,,,,,,0.aff,False
marenyx,503,"{""en"":""MARENYX""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,raycast against. 零下,かえで《もみじの木》,,,,,,,,,,,1.aff,False
marenyx,503,"{""en"":""MARENYX""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,raycast against. 零下,かえで《もみじの木》,,,,,,,,,,,2.aff,False
marenyx,503,"{""en"":""MARENYX""}",4,ETR,10,True,10+,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,raycast against. 零下,かえで《もみじの木》,,,,,,,,,,,4.aff,False
codeoblivion,504,"{""en"":""Code: Oblivion""}",0,PST,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,~sidewaves,MILKteaWegan,,,,,,,,,,,0.aff,False
codeoblivion,504,"{""en"":""Code: Oblivion""}",1,PRS,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,~sidewaves,MILKteaWegan,,,,,,,,,,,1.aff,False
codeoblivion,504,"{""en"":""Code: Oblivion""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,~sidewaves,MILKteaWegan,,,,,,,,,,,2.aff,False
codeoblivion,504,"{""en"":""Code: Oblivion""}",4,ETR,10,True,10+,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,煌磨,MILKteaWegan,,,,,,,,,,,4.aff,False
azalea,505,"{""en"":""ΛZΛLEΛ""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro「The Ephemeral」,辷 + Vormis.,,,,,,,,,,,0.aff,False
azalea,505,"{""en"":""ΛZΛLEΛ""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro「The Ephemeral」,辷 + Vormis.,,,,,,,,,,,1.aff,False
azalea,505,"{""en"":""ΛZΛLEΛ""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitro「The Ephemeral」,辷 + Vormis.,,,,,,,,,,,2.aff,False
azalea,505,"{""en"":""ΛZΛLEΛ""}",4,ETR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,NORΛ::NEKO × KΛRΛT,辷 + Vormis.,,,,,,,,,,,4.aff,False
tabootears,506,"{""en"":""taboo tears you up 2017""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,SiDEWAVES,ほまでり,,,,,,,,,,,0.aff,False
tabootears,506,"{""en"":""taboo tears you up 2017""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,SiDEWAVES,ほまでり,,,,,,,,,,,1.aff,False
tabootears,506,"{""en"":""taboo tears you up 2017""}",2,FTR,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,SiDEWAVES,ほまでり,,,,,,,,,,,2.aff,False
tabootears,506,"{""en"":""taboo tears you up 2017""}",4,ETR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,én,ほまでり,,,,,,,,,,,4.aff,False
grandspell,507,"{""en"":""Grandspell""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Exschwasion,KUREHA + Vormis.,,,,,,,,,,,0.aff,False
grandspell,507,"{""en"":""Grandspell""}",1,PRS,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Exschwasion,KUREHA + Vormis.,,,,,,,,,,,1.aff,False
grandspell,507,"{""en"":""Grandspell""}",2,FTR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Exschwasion,KUREHA + Vormis.,,,,,,,,,,,2.aff,False
undefined,508,"{""en"":""undefined""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,sidewaves,るあえる,,,,,,,,,,,0.aff,False
undefined,508,"{""en"":""undefined""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,sidewaves,るあえる,,,,,,,,,,,1.aff,False
undefined,508,"{""en"":""undefined""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,sidewaves + Nitro,るあえる,,,,,,,,,,,2.aff,False
mask,509,"{""en"":""~_+""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,KARA+_~1.TMP,なのに！ + Vormis.,,,,,,,,,,,0.aff,False
mask,509,"{""en"":""~_+""}",1,PRS,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,KARA+_~1.TMP,なのに！ + Vormis.,,,,,,,,,,,1.aff,False
mask,509,"{""en"":""~_+""}",2,FTR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,KARA+_~1.TMP,なのに！ + Vormis.,,,,,,,,,,,2.aff,False
paranoidarc,510,"{""en"":""Paranoid Arc""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Exschwasion v.●/○/○,まるい,,,,,,,,,,,0.aff,False
paranoidarc,510,"{""en"":""Paranoid Arc""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Exschwasion v.●/○/○,まるい,,,,,,,,,,,1.aff,False
paranoidarc,510,"{""en"":""Paranoid Arc""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Exschwasion v.●/○/○,まるい,,,,,,,,,,,2.aff,False
paranoidarc,510,"{""en"":""Paranoid Arc""}",4,ETR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,Exschwasion v.●/○/○,まるい,,,,,,,,,,,4.aff,False
subsphere,511,"{""en"":""Subsphere in Eclosion"",""ja"":""羽化する亜球体""}",0,PST,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro v.○/●/○,scocasr,,,,,,,,,,,0.aff,False
subsphere,511,"{""en"":""Subsphere in Eclosion"",""ja"":""羽化する亜球体""}",1,PRS,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro v.○/●/○,scocasr,,,,,,,,,,,1.aff,False
subsphere,511,"{""en"":""Subsphere in Eclosion"",""ja"":""羽化する亜球体""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitro v.○/●/○,scocasr,,,,,,,,,,,2.aff,False
subsphere,511,"{""en"":""Subsphere in Eclosion"",""ja"":""羽化する亜球体""}",4,ETR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,Nitro v.○/●/○,scocasr,,,,,,,,,,,4.aff,False
theraft,512,"{""en"":""The 'Raft' taught me: your heart will always find a way."",""ja"":""［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Interator,色塩,,,,,,,,,,,0.aff,False
theraft,512,"{""en"":""The 'Raft' taught me: your heart will always find a way."",""ja"":""［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Interator,色塩,,,,,,,,,,,1.aff,False
theraft,512,"{""en"":""The 'Raft' taught me: your heart will always find a way."",""ja"":""［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Interator,色塩,,,,,,,,,,,2.aff,False
theraft,512,"{""en"":""The 'Raft' taught me: your heart will always find a way."",""ja"":""［筏］は云う。幾ら漂流すれど不撓の心さえ有れば軈て行到ると。""}",4,ETR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,raycast v.○/○/●,色塩,,,,,,,,,,,4.aff,False
omajinai,513,"{""en"":""OMAJINAI"",""ja"":""おまじない""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Souplex,Poyoshi + 内山ユニコ,,,,,,,,,,,0.aff,False
omajinai,513,"{""en"":""OMAJINAI"",""ja"":""おまじない""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Souplex,Poyoshi + 内山ユニコ,,,,,,,,,,,1.aff,False
omajinai,513,"{""en"":""OMAJINAI"",""ja"":""おまじない""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Souplex,Poyoshi + 内山ユニコ,,,,,,,,,,,2.aff,False
chaintonite,514,"{""en"":""CHAIN2NITE""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,raycast,Poyoshi,,,,,,,,,,,0.aff,False
chaintonite,514,"{""en"":""CHAIN2NITE""}",1,PRS,6,,6,True,rating=6;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,raycast,Poyoshi,,,,,,,,,,,1.aff,False
chaintonite,514,"{""en"":""CHAIN2NITE""}",2,FTR,8,,8,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,raycast,Poyoshi,,,,,,,,,,,2.aff,False
chaintonite,514,"{""en"":""CHAIN2NITE""}",4,ETR,9,True,9+,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,raycast,Poyoshi,,,,,,,,,,,4.aff,False
onestepcloser,515,"{""en"":""One Step Closer""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitroだー！,Poyoshi + はぐはむ,,,,,,,,,,,0.aff,False
onestepcloser,515,"{""en"":""One Step Closer""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitroだー！,Poyoshi + はぐはむ,,,,,,,,,,,1.aff,False
onestepcloser,515,"{""en"":""One Step Closer""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitroだー！,Poyoshi + はぐはむ,,,,,,,,,,,2.aff,False
mylifeismine,516,"{""en"":""My life is mine alone!""}",0,PST,2,,2,True,rating=2;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,Nitro,Poyoshi,,,,,,,,,,,0.aff,False
mylifeismine,516,"{""en"":""My life is mine alone!""}",1,PRS,5,,5,True,rating=5;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,Nitro,Poyoshi,,,,,,,,,,,1.aff,False
mylifeismine,516,"{""en"":""My life is mine alone!""}",2,FTR,8,True,8+,True,rating=8;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,Nitro,Poyoshi,,,,,,,,,,,2.aff,False
mylifeismine,516,"{""en"":""My life is mine alone!""}",4,ETR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,antymis,Poyoshi,,,,,,,,,,,4.aff,False
meltyrhapsody,517,"{""en"":""Melty Rhapsody"",""ja"":""メルティーラプソディー""}",0,PST,3,,3,True,rating=3;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,M理論_liquid,辷 + Vormis.,,,,,,,,,,,0.aff,False
meltyrhapsody,517,"{""en"":""Melty Rhapsody"",""ja"":""メルティーラプソディー""}",1,PRS,7,,7,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,M理論_liquid,辷 + Vormis.,,,,,,,,,,,1.aff,False
meltyrhapsody,517,"{""en"":""Melty Rhapsody"",""ja"":""メルティーラプソディー""}",2,FTR,9,,9,True,rating=9;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=2.aff,normal-slot,M理論_liquid,辷 + Vormis.,,,,,,,,,,,2.aff,False
meltyrhapsody,517,"{""en"":""Melty Rhapsody"",""ja"":""メルティーラプソディー""}",4,ETR,10,,10,True,rating=10;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=4.aff,normal-slot,M理論_liquid,辷 + Vormis.,,,,,,,,,,,4.aff,False
signal,518,"{""en"":""Signal""}",0,PST,4,,4,True,rating=4;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=0.aff,normal-slot,én,Poyoshi,,,,,,,,,,,0.aff,False
signal,518,"{""en"":""Signal""}",1,PRS,7,True,7+,True,rating=7;hidden_until=none;chartDesigner=present;chartBodyBundled=false;chartPath=1.aff,normal-slot,én,Poyoshi,,,,,,,,,,,1.aff,False
