candidateType,candidate,trackFolder,title,artist,indexRaw,uniqueWithinCurrentApk,crossVersionValidated,renameResistance,extractability,phase6Suitability,confidence,evidence
full-track-folder,Assets/Tracks/000AinSophAur.Yumeji.0/,000AinSophAur.Yumeji.0,000AinSophAur,Yumeji,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/000AinSophAur.Yumeji.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/microwav.dandeless.0/,microwav.dandeless.0,microwav,dandeless,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/microwav.dandeless.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/modulus.PTB10.0/,modulus.PTB10.0,modulus,PTB10,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/modulus.PTB10.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/opia.rN.0/,opia.rN.0,opia,rN,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/opia.rN.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/parsey.siqlo.0/,parsey.siqlo.0,parsey,siqlo,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/parsey.siqlo.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/slips.rintarosoma.0/,slips.rintarosoma.0,slips,rintarosoma,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/slips.rintarosoma.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/valorstarcross.LundyvsWyvren.0/,valorstarcross.LundyvsWyvren.0,valorstarcross,LundyvsWyvren,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/valorstarcross.LundyvsWyvren.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/volcanic.DETROakaルゼ.0/,volcanic.DETROakaルゼ.0,volcanic,DETROakaルゼ,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/volcanic.DETROakaルゼ.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/いざ参ります.Uskefeat棗いつき.0/,いざ参ります.Uskefeat棗いつき.0,いざ参ります,Uskefeat棗いつき,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/いざ参ります.Uskefeat棗いつき.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/ぱぴぷぴぷぴぱ.ころねぽちWith立秋.0/,ぱぴぷぴぷぴぱ.ころねぽちWith立秋.0,ぱぴぷぴぷぴぱ,ころねぽちWith立秋,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/ぱぴぷぴぷぴぱ.ころねぽちWith立秋.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/もぺもぺ.LeaF.0/,もぺもぺ.LeaF.0,もぺもぺ,LeaF,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/もぺもぺ.LeaF.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/アンビバレンス.すりぃ相沢.0/,アンビバレンス.すりぃ相沢.0,アンビバレンス,すりぃ相沢,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/アンビバレンス.すりぃ相沢.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/インフェルノシティ.Ponchifeatはぁち.0/,インフェルノシティ.Ponchifeatはぁち.0,インフェルノシティ,Ponchifeatはぁち,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/インフェルノシティ.Ponchifeatはぁち.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/インマイマインド.レシオP.0/,インマイマインド.レシオP.0,インマイマインド,レシオP,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/インマイマインド.レシオP.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/ジングルベルJingleBell.A39沙包P.0/,ジングルベルJingleBell.A39沙包P.0,ジングルベルJingleBell,A39沙包P,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/ジングルベルJingleBell.A39沙包P.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/ストレイソウルアラウンド.みーに.0/,ストレイソウルアラウンド.みーに.0,ストレイソウルアラウンド,みーに,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/ストレイソウルアラウンド.みーに.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/ニライカナイNiraicA_naiMix.roopfromSTR.0/,ニライカナイNiraicA_naiMix.roopfromSTR.0,ニライカナイNiraicA_naiMix,roopfromSTR,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/ニライカナイNiraicA_naiMix.roopfromSTR.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/万吨匿名信.闫东炜.0/,万吨匿名信.闫东炜.0,万吨匿名信,闫东炜,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/万吨匿名信.闫东炜.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/下一秒.BobHouSherlock卓智媛feat兰音Reine.0/,下一秒.BobHouSherlock卓智媛feat兰音Reine.0,下一秒,BobHouSherlock卓智媛feat兰音Reine,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/下一秒.BobHouSherlock卓智媛feat兰音Reine.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/亂舞.NekockLK.0/,亂舞.NekockLK.0,亂舞,NekockLK,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/亂舞.NekockLK.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/云女孩.符白牙SiYFics.0/,云女孩.符白牙SiYFics.0,云女孩,符白牙SiYFics,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/云女孩.符白牙SiYFics.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/今天不是明天.PIKASONICfeat兰音Reine.0/,今天不是明天.PIKASONICfeat兰音Reine.0,今天不是明天,PIKASONICfeat兰音Reine,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/今天不是明天.PIKASONICfeat兰音Reine.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/光.姜米條.0/,光.姜米條.0,光,姜米條,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/光.姜米條.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/千紫万紅.r0yvsWABI.0/,千紫万紅.r0yvsWABI.0,千紫万紅,r0yvsWABI,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/千紫万紅.r0yvsWABI.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/双重间谍DoubleAgent.WAVAV.0/,双重间谍DoubleAgent.WAVAV.0,双重间谍DoubleAgent,WAVAV,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/双重间谍DoubleAgent.WAVAV.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/君往何处QuoVadis.M2U.0/,君往何处QuoVadis.M2U.0,君往何处QuoVadis,M2U,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/君往何处QuoVadis.M2U.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/夢の降る日に.seatrus.0/,夢の降る日に.seatrus.0,夢の降る日に,seatrus,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/夢の降る日に.seatrus.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/大和撫子WildDances.adapatorvsDRIVE.0/,大和撫子WildDances.adapatorvsDRIVE.0,大和撫子WildDances,adapatorvsDRIVE,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/大和撫子WildDances.adapatorvsDRIVE.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/宇宙残骸少女CosmicDustyGirl.辻原一郎.0/,宇宙残骸少女CosmicDustyGirl.辻原一郎.0,宇宙残骸少女CosmicDustyGirl,辻原一郎,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/宇宙残骸少女CosmicDustyGirl.辻原一郎.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/尊師TheGuru.rider.0/,尊師TheGuru.rider.0,尊師TheGuru,rider,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/尊師TheGuru.rider.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/幻影鬼魅PLEASE.R300K.0/,幻影鬼魅PLEASE.R300K.0,幻影鬼魅PLEASE,R300K,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/幻影鬼魅PLEASE.R300K.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/幽世桔梗.Capchiifeatまるもこ.0/,幽世桔梗.Capchiifeatまるもこ.0,幽世桔梗,Capchiifeatまるもこ,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/幽世桔梗.Capchiifeatまるもこ.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/开心病.闫东炜.0/,开心病.闫东炜.0,开心病,闫东炜,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/开心病.闫东炜.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/彩.MisoilePunch.0/,彩.MisoilePunch.0,彩,MisoilePunch,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/彩.MisoilePunch.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/彼方へ名もなき海辺より.打打だいず&月乃.0/,彼方へ名もなき海辺より.打打だいず&月乃.0,彼方へ名もなき海辺より,打打だいず&月乃,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/彼方へ名もなき海辺より.打打だいず&月乃.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/心の記憶.A39沙包P.0/,心の記憶.A39沙包P.0,心の記憶,A39沙包P,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/心の記憶.A39沙包P.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/心之所向.姜米條.0/,心之所向.姜米條.0,心之所向,姜米條,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/心之所向.姜米條.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/明鏡烈火.MUEvsRekuMochizuki.0/,明鏡烈火.MUEvsRekuMochizuki.0,明鏡烈火,MUEvsRekuMochizuki,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/明鏡烈火.MUEvsRekuMochizuki.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/星拂云锦featkoi.S9ryne.0/,星拂云锦featkoi.S9ryne.0,星拂云锦featkoi,S9ryne,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/星拂云锦featkoi.S9ryne.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/暗夜苏醒REANIMATE.Warak.0/,暗夜苏醒REANIMATE.Warak.0,暗夜苏醒REANIMATE,Warak,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/暗夜苏醒REANIMATE.Warak.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/最高傑作.PYKAMIA.0/,最高傑作.PYKAMIA.0,最高傑作,PYKAMIA,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/最高傑作.PYKAMIA.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/月下缭乱.月見静華vsLUNARiUM.0/,月下缭乱.月見静華vsLUNARiUM.0,月下缭乱,月見静華vsLUNARiUM,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/月下缭乱.月見静華vsLUNARiUM.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/月詠に鳴る.Feryquitousfeat藍月なくる.0/,月詠に鳴る.Feryquitousfeat藍月なくる.0,月詠に鳴る,Feryquitousfeat藍月なくる,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/月詠に鳴る.Feryquitousfeat藍月なくる.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/望影の方舟Six.SeURa.0/,望影の方舟Six.SeURa.0,望影の方舟Six,SeURa,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/望影の方舟Six.SeURa.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/桜樹街道.kozatosnow.0/,桜樹街道.kozatosnow.0,桜樹街道,kozatosnow,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/桜樹街道.kozatosnow.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/混乱Confusion.OnlyMyBlackScore.0/,混乱Confusion.OnlyMyBlackScore.0,混乱Confusion,OnlyMyBlackScore,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/混乱Confusion.OnlyMyBlackScore.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/游园地.椒盐菠萝.0/,游园地.椒盐菠萝.0,游园地,椒盐菠萝,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/游园地.椒盐菠萝.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/狂喜蘭舞.LeaF.0/,狂喜蘭舞.LeaF.0,狂喜蘭舞,LeaF,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/狂喜蘭舞.LeaF.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/玩具狂奏曲終焉.きくお.0/,玩具狂奏曲終焉.きくお.0,玩具狂奏曲終焉,きくお,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/玩具狂奏曲終焉.きくお.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/瓷岁.茶鸣拾贰律.0/,瓷岁.茶鸣拾贰律.0,瓷岁,茶鸣拾贰律,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/瓷岁.茶鸣拾贰律.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/白と黒のバケモノ.テヅカ.0/,白と黒のバケモノ.テヅカ.0,白と黒のバケモノ,テヅカ,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/白と黒のバケモノ.テヅカ.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/百鬼夜行.SaladSavior.0/,百鬼夜行.SaladSavior.0,百鬼夜行,SaladSavior,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/百鬼夜行.SaladSavior.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/盏茗.茶鸣拾贰律.0/,盏茗.茶鸣拾贰律.0,盏茗,茶鸣拾贰律,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/盏茗.茶鸣拾贰律.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.0/,祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.0,祈-我ら神祖と共に歩む者なり-,光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/祈-我ら神祖と共に歩む者なり-.光吉猛修VS穴山大輔VSKaiVS水野健治VS大国奏音.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/神話.PicaM2U.0/,神話.PicaM2U.0,神話,PicaM2U,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/神話.PicaM2U.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/聖夜讃歌.A39沙包P.0/,聖夜讃歌.A39沙包P.0,聖夜讃歌,A39沙包P,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/聖夜讃歌.A39沙包P.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/華灯爱.闫东炜.0/,華灯爱.闫东炜.0,華灯爱,闫东炜,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/華灯爱.闫东炜.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/萤火虫の怨.闫东炜.0/,萤火虫の怨.闫东炜.0,萤火虫の怨,闫东炜,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/萤火虫の怨.闫东炜.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/蝎虎天体Lacertid.CreamvsDaily天利.0/,蝎虎天体Lacertid.CreamvsDaily天利.0,蝎虎天体Lacertid,CreamvsDaily天利,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/蝎虎天体Lacertid.CreamvsDaily天利.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/贝多芬祝福BeethovenBlessing.Nauts.0/,贝多芬祝福BeethovenBlessing.Nauts.0,贝多芬祝福BeethovenBlessing,Nauts,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/贝多芬祝福BeethovenBlessing.Nauts.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/重生.姜米條.0/,重生.姜米條.0,重生,姜米條,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/重生.姜米條.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/雪降りメリクリ.A39.0/,雪降りメリクリ.A39.0,雪降りメリクリ,A39,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/雪降りメリクリ.A39.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0/,雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0,雪降り雪が降っている,AiSSw夜輪ft結月ゆかり,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/雪降り雪が降っている.AiSSw夜輪ft結月ゆかり.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/零號車輛.seatrus.0/,零號車輛.seatrus.0,零號車輛,seatrus,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/零號車輛.seatrus.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/青丘.BLACK0.0/,青丘.BLACK0.0,青丘,BLACK0,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/青丘.BLACK0.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/青芽.茶鸣拾贰律.0/,青芽.茶鸣拾贰律.0,青芽,茶鸣拾贰律,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/青芽.茶鸣拾贰律.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/风屿.闫东炜.0/,风屿.闫东炜.0,风屿,闫东炜,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/风屿.闫东炜.0/; 2 catalog rows for Illustration key
full-track-folder,Assets/Tracks/黄金之城GOLDTOWN.Memme.0/,黄金之城GOLDTOWN.Memme.0,黄金之城GOLDTOWN,Memme,0,True,False,low-to-medium: title/artist tokens are embedded in key,high,best available candidate pending APK pair,medium,Addressables key prefix Assets/Tracks/黄金之城GOLDTOWN.Memme.0/; 2 catalog rows for Illustration key
