packId,packOrder,nameLocalized,descriptionLocalized,section,packParent,isExtendPack,isActiveExtendPack,customBanner,smallPackImage,cutoutPackImage,assetPath,coverRole,variant,evidence,confidence
maimai_append_2,43,en=Collaboration Chapter 3,"en=The kaleidoscopic journey turns once more!

4 vibrant new songs circle further into the
world of maimai DX.

You are not alone: Salt joins the party, ready
to make wishes under a star-filled sky!;ja=めくるめくキラめきの瞬間、今再び！
素敵な願いを携えて、ソルトもいっしょに。

maimai でらっくすの世界より、
鮮やかに輝く楽曲が4つ、燦然と。;ko=총천연색의 여행을, 다시 한 번!

4개의 생생한 악곡이 소용돌이처럼 춤추며
maimai DX의 세계로 빠져들어갑니다.

여행길의 곁을 지키는 것은,
별하늘 아래에서 소원을 비는 소녀, 솔트입니다!;zh-Hans=万花筒般绚烂而又华丽的旅程将再度变换。
不停倾转，四首充满活力的歌曲自maimai DX袭来！

不会留你孤身一人的——
新的旅行伙伴莎露朵加入了哟！
璀璨星辰之下许愿可是很灵验的哦，要开始了哟！;zh-Hant=萬花筒般絢爛而又華麗的旅程將再度變換。
不停傾轉，四首充滿活力的歌曲自maimai DX襲來！

不會留你孤身一人的——
新的旅行夥伴莎露朵加入了喲！
璀璨星辰之下許願可是很靈驗的哦，要開始了喲！",collab,maimai,,,,,,assets/songs/pack/1080/select_maimai_append_2.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_maimai_append_2.png,Confirmed
ongeki,44,en=O.N.G.E.K.I.,"en=A new type of battle that has
never been seen before has come to Arcaea...

Four stunning songs from O.N.G.E.K.I.
have landed! With Luna and Mia at your side—

Let's SHOOT!;ja=Arcaeaへと訪れる、未だ見ぬ闘争──。

オンゲキより、衝撃の4曲が到来。
ルナと美亜のコンビと一緒に、
Let's SHOOT！;ko=지금껏 아르케아에서
보지못한 새로운 형태의 전장...

O.N.G.E.K.I. 의 멋진 4곡이
루나와 미아가 함께 착륙했습니다!
Let's SHOOT!;zh-Hans=一种在韵律源点Arcaea
从未出现过的全新战斗方式……

四首来自O.N.G.E.K.I.的
精彩曲目现已登陆！
以 露娜 & 美亚 作为搭档一同出击！;zh-Hant=前所未見的全新戰鬥
形式即將降臨韻律源點Arcaea……

O.N.G.E.K.I. 的
四首精彩曲目現已登場！
跟隨露娜與美亞的腳步——
一起盛大出擊吧！",collab,,,,True,,,assets/songs/pack/1080_select_ongeki.png,pack-cover,main-select,assets/songs/packlist; assets/songs/pack/1080_select_ongeki.png,Confirmed
ongeki_append_1,45,en=Collaboration Chapter 2,"en=A new and menacing test approaches,
challenging your convictions...

This Pack Append adds five more songs
from O.N.G.E.K.I. to face and overcome!
And now in Chapter 2, Saki joins the fray!;ja=そして再び訪れる、さらなる試練。

今登場するPack Append。
満を持して襲来する5曲の試練。
さらにパートナー、『咲姫』が登場！;ko=당신의 신념에 도전하는 새롭고
위협적인 시험이 다가온다...

이번 Pack Append는 O.N.G.E.K.I.를
통해 대면하고 이겨낼 다섯 곡을 추가합니다!
두 번째 장에서는 사키가 싸움에 가담합니다!;zh-Hans=一场全新的试炼已蓄势待发，
你的信念会因此动摇吗？

在这个Pack Append中，
你将面对并挑战另外5首来自O.N.G.E.K.I.的歌曲。
而作为联动第二弹的搭档，咲姬也将加入这场挑战！;zh-Hant=一場全新的試煉已蓄勢待發，
你的信念會因此動搖嗎？

在這個Pack Append中，
你將面對並挑戰另外5首來自O.N.G.E.K.I.的歌曲。
而作為聯動第二彈的搭檔，咲姬也將加入這場挑戰！",collab,ongeki,,,,,,assets/songs/pack/1080/divider_ongeki_append_1.png,pack-ui,divider,assets/songs/packlist; assets/songs/pack/1080/divider_ongeki_append_1.png,Confirmed
ongeki_append_1,45,en=Collaboration Chapter 2,"en=A new and menacing test approaches,
challenging your convictions...

This Pack Append adds five more songs
from O.N.G.E.K.I. to face and overcome!
And now in Chapter 2, Saki joins the fray!;ja=そして再び訪れる、さらなる試練。

今登場するPack Append。
満を持して襲来する5曲の試練。
さらにパートナー、『咲姫』が登場！;ko=당신의 신념에 도전하는 새롭고
위협적인 시험이 다가온다...

이번 Pack Append는 O.N.G.E.K.I.를
통해 대면하고 이겨낼 다섯 곡을 추가합니다!
두 번째 장에서는 사키가 싸움에 가담합니다!;zh-Hans=一场全新的试炼已蓄势待发，
你的信念会因此动摇吗？

在这个Pack Append中，
你将面对并挑战另外5首来自O.N.G.E.K.I.的歌曲。
而作为联动第二弹的搭档，咲姬也将加入这场挑战！;zh-Hant=一場全新的試煉已蓄勢待發，
你的信念會因此動搖嗎？

在這個Pack Append中，
你將面對並挑戰另外5首來自O.N.G.E.K.I.的歌曲。
而作為聯動第二彈的搭檔，咲姬也將加入這場挑戰！",collab,ongeki,,,,,,assets/songs/pack/1080/overlay_ongeki_append_1.png,pack-ui,overlay,assets/songs/packlist; assets/songs/pack/1080/overlay_ongeki_append_1.png,Confirmed
ongeki_append_1,45,en=Collaboration Chapter 2,"en=A new and menacing test approaches,
challenging your convictions...

This Pack Append adds five more songs
from O.N.G.E.K.I. to face and overcome!
And now in Chapter 2, Saki joins the fray!;ja=そして再び訪れる、さらなる試練。

今登場するPack Append。
満を持して襲来する5曲の試練。
さらにパートナー、『咲姫』が登場！;ko=당신의 신념에 도전하는 새롭고
위협적인 시험이 다가온다...

이번 Pack Append는 O.N.G.E.K.I.를
통해 대면하고 이겨낼 다섯 곡을 추가합니다!
두 번째 장에서는 사키가 싸움에 가담합니다!;zh-Hans=一场全新的试炼已蓄势待发，
你的信念会因此动摇吗？

在这个Pack Append中，
你将面对并挑战另外5首来自O.N.G.E.K.I.的歌曲。
而作为联动第二弹的搭档，咲姬也将加入这场挑战！;zh-Hant=一場全新的試煉已蓄勢待發，
你的信念會因此動搖嗎？

在這個Pack Append中，
你將面對並挑戰另外5首來自O.N.G.E.K.I.的歌曲。
而作為聯動第二彈的搭檔，咲姬也將加入這場挑戰！",collab,ongeki,,,,,,assets/songs/pack/1080/select_ongeki_append_1-pressed.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_ongeki_append_1-pressed.png,Confirmed
ongeki_append_1,45,en=Collaboration Chapter 2,"en=A new and menacing test approaches,
challenging your convictions...

This Pack Append adds five more songs
from O.N.G.E.K.I. to face and overcome!
And now in Chapter 2, Saki joins the fray!;ja=そして再び訪れる、さらなる試練。

今登場するPack Append。
満を持して襲来する5曲の試練。
さらにパートナー、『咲姫』が登場！;ko=당신의 신념에 도전하는 새롭고
위협적인 시험이 다가온다...

이번 Pack Append는 O.N.G.E.K.I.를
통해 대면하고 이겨낼 다섯 곡을 추가합니다!
두 번째 장에서는 사키가 싸움에 가담합니다!;zh-Hans=一场全新的试炼已蓄势待发，
你的信念会因此动摇吗？

在这个Pack Append中，
你将面对并挑战另外5首来自O.N.G.E.K.I.的歌曲。
而作为联动第二弹的搭档，咲姬也将加入这场挑战！;zh-Hant=一場全新的試煉已蓄勢待發，
你的信念會因此動搖嗎？

在這個Pack Append中，
你將面對並挑戰另外5首來自O.N.G.E.K.I.的歌曲。
而作為聯動第二彈的搭檔，咲姬也將加入這場挑戰！",collab,ongeki,,,,,,assets/songs/pack/1080/select_ongeki_append_1.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_ongeki_append_1.png,Confirmed
ongeki_append_2,46,en=Collaboration Chapter 3,"en=Seal this moment: 4 vivid songs from
O.N.G.E.K.I. are waiting to be conquered!
And of these, a formidable two promise
unforgettable, lasting memories...

Tsumugi too rises to the occasion. She's serious
and ready to help! ...At least, in her own way!;ja=オンゲキより魅惑の4曲が襲来！
記憶に刻め、そして畏れよ──
かの名だたる双璧を。

ちょっと背伸びしがちでも
頼れるパートナー『つむぎ』も登場！;ko=기억을 새겨보세요.
O.N.G.E.K.I.에서 건너온
4개의 생생한 악곡들이 기다립니다!
그리고 그 중에는, 결코 잊을 수 없는 순간을 선사할
두 개의 압도적인 악곡이...

파트너 츠무기 또한
여러분을 도우러 등장합니다...! 좀 버겁겠지만...;zh-Hans=四首来自O.N.G.E.K.I.的
动听歌曲等待你来征服！
相信其中的两首强大存在一定会
给你带去难忘的、永恒的回忆。

纺也将挺身而出，用自己的方式帮助大家！
她是认真的：""那便将此刻封存吧！"";zh-Hant=四首來自O.N.G.E.K.I.的
動聽歌曲等待你來征服！
相信其中的兩首強大存在一定會
給你帶去難忘的、永恆的回憶。

紡也將挺身而出，用自己的方式幫助大家！
她是認真的：""那便將此刻封存吧！""",collab,ongeki,,,,,,assets/songs/pack/1080/divider_ongeki_append_2.png,pack-ui,divider,assets/songs/packlist; assets/songs/pack/1080/divider_ongeki_append_2.png,Confirmed
ongeki_append_2,46,en=Collaboration Chapter 3,"en=Seal this moment: 4 vivid songs from
O.N.G.E.K.I. are waiting to be conquered!
And of these, a formidable two promise
unforgettable, lasting memories...

Tsumugi too rises to the occasion. She's serious
and ready to help! ...At least, in her own way!;ja=オンゲキより魅惑の4曲が襲来！
記憶に刻め、そして畏れよ──
かの名だたる双璧を。

ちょっと背伸びしがちでも
頼れるパートナー『つむぎ』も登場！;ko=기억을 새겨보세요.
O.N.G.E.K.I.에서 건너온
4개의 생생한 악곡들이 기다립니다!
그리고 그 중에는, 결코 잊을 수 없는 순간을 선사할
두 개의 압도적인 악곡이...

파트너 츠무기 또한
여러분을 도우러 등장합니다...! 좀 버겁겠지만...;zh-Hans=四首来自O.N.G.E.K.I.的
动听歌曲等待你来征服！
相信其中的两首强大存在一定会
给你带去难忘的、永恒的回忆。

纺也将挺身而出，用自己的方式帮助大家！
她是认真的：""那便将此刻封存吧！"";zh-Hant=四首來自O.N.G.E.K.I.的
動聽歌曲等待你來征服！
相信其中的兩首強大存在一定會
給你帶去難忘的、永恆的回憶。

紡也將挺身而出，用自己的方式幫助大家！
她是認真的：""那便將此刻封存吧！""",collab,ongeki,,,,,,assets/songs/pack/1080/overlay_ongeki_append_2.png,pack-ui,overlay,assets/songs/packlist; assets/songs/pack/1080/overlay_ongeki_append_2.png,Confirmed
ongeki_append_2,46,en=Collaboration Chapter 3,"en=Seal this moment: 4 vivid songs from
O.N.G.E.K.I. are waiting to be conquered!
And of these, a formidable two promise
unforgettable, lasting memories...

Tsumugi too rises to the occasion. She's serious
and ready to help! ...At least, in her own way!;ja=オンゲキより魅惑の4曲が襲来！
記憶に刻め、そして畏れよ──
かの名だたる双璧を。

ちょっと背伸びしがちでも
頼れるパートナー『つむぎ』も登場！;ko=기억을 새겨보세요.
O.N.G.E.K.I.에서 건너온
4개의 생생한 악곡들이 기다립니다!
그리고 그 중에는, 결코 잊을 수 없는 순간을 선사할
두 개의 압도적인 악곡이...

파트너 츠무기 또한
여러분을 도우러 등장합니다...! 좀 버겁겠지만...;zh-Hans=四首来自O.N.G.E.K.I.的
动听歌曲等待你来征服！
相信其中的两首强大存在一定会
给你带去难忘的、永恒的回忆。

纺也将挺身而出，用自己的方式帮助大家！
她是认真的：""那便将此刻封存吧！"";zh-Hant=四首來自O.N.G.E.K.I.的
動聽歌曲等待你來征服！
相信其中的兩首強大存在一定會
給你帶去難忘的、永恆的回憶。

紡也將挺身而出，用自己的方式幫助大家！
她是認真的：""那便將此刻封存吧！""",collab,ongeki,,,,,,assets/songs/pack/1080/select_ongeki_append_2-pressed.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_ongeki_append_2-pressed.png,Confirmed
ongeki_append_2,46,en=Collaboration Chapter 3,"en=Seal this moment: 4 vivid songs from
O.N.G.E.K.I. are waiting to be conquered!
And of these, a formidable two promise
unforgettable, lasting memories...

Tsumugi too rises to the occasion. She's serious
and ready to help! ...At least, in her own way!;ja=オンゲキより魅惑の4曲が襲来！
記憶に刻め、そして畏れよ──
かの名だたる双璧を。

ちょっと背伸びしがちでも
頼れるパートナー『つむぎ』も登場！;ko=기억을 새겨보세요.
O.N.G.E.K.I.에서 건너온
4개의 생생한 악곡들이 기다립니다!
그리고 그 중에는, 결코 잊을 수 없는 순간을 선사할
두 개의 압도적인 악곡이...

파트너 츠무기 또한
여러분을 도우러 등장합니다...! 좀 버겁겠지만...;zh-Hans=四首来自O.N.G.E.K.I.的
动听歌曲等待你来征服！
相信其中的两首强大存在一定会
给你带去难忘的、永恒的回忆。

纺也将挺身而出，用自己的方式帮助大家！
她是认真的：""那便将此刻封存吧！"";zh-Hant=四首來自O.N.G.E.K.I.的
動聽歌曲等待你來征服！
相信其中的兩首強大存在一定會
給你帶去難忘的、永恆的回憶。

紡也將挺身而出，用自己的方式幫助大家！
她是認真的：""那便將此刻封存吧！""",collab,ongeki,,,,,,assets/songs/pack/1080/select_ongeki_append_2.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_ongeki_append_2.png,Confirmed
chunithm,47,en=CHUNITHM,"en=From over the horizon come three
powerful new songs from the arcade
rhythm game CHUNITHM!

Join Tairitsu and Chuni Penguin as
you take on this monumental challenge!;ja=地平線の向こうはアーケードから、
3つの強力な楽曲がやってくる──。
あのCHUNITHMとArcaeaがコラボ！

対立とチュウニペンギンと共に、
難敵たちに挑戦しよう！;ko=3곡의 새로운 음악이
아케이드 리듬게임 'CHUNITHM'을 통해
수평선 너머에서 강하게 접근 중!

타이리츠와 츄니펭귄과 함께,
기념이 될 만한 엄청난 도전에 참여하세요!;zh-Hans=三首来自街机节奏游戏
《CHUNITHM》的震撼新曲
已于天际展露锋芒！

跟随对立与中二企鹅一起
共同开始这一系列里程碑式的挑战！;zh-Hant=三首來自街機節奏遊戲
《CHUNITHM》的震撼新曲
已於天際展露鋒芒！

跟隨對立與中二企鵝一起
共同開始這一系列里程碑式的挑戰！",collab,,,,True,,,assets/songs/pack/1080_select_chunithm.png,pack-cover,main-select,assets/songs/packlist; assets/songs/pack/1080_select_chunithm.png,Confirmed
chunithm_append_1,48,en=Collaboration Chapter 2,"en=Three new and unrelenting songs
have arrived in this major update
to the CHUNITHM collaboration!

And this time, even the gods
will show no mercy...;ja=新しく、容赦などない三曲が
CHUNITHMより襲来！

また一度、CHUNITHMが帰ってきた。
そして此度は、神さえ慈悲を棄てるだろう。;ko=신선하면서도 가혹하기 그지없는
3곡이 츄니즘 콜라보레이션의
메인 곡으로 찾아왔습니다!

이번에도 그 신들은,
무자비한 모습으로...;zh-Hans=本次 CHUNITHM 联动的大型更新
将推出三首全新的高难度曲目！

而这次，即使是众神也不再有怜悯……;zh-Hant=本次 CHUNITHM 合作活動的大型更新
推出了三首氣勢磅礡的全新曲目！

而且這次就連上帝也不會心慈手軟……",collab,chunithm,,,,,,assets/songs/pack/1080/divider_chunithm_append_1.png,pack-ui,divider,assets/songs/packlist; assets/songs/pack/1080/divider_chunithm_append_1.png,Confirmed
chunithm_append_1,48,en=Collaboration Chapter 2,"en=Three new and unrelenting songs
have arrived in this major update
to the CHUNITHM collaboration!

And this time, even the gods
will show no mercy...;ja=新しく、容赦などない三曲が
CHUNITHMより襲来！

また一度、CHUNITHMが帰ってきた。
そして此度は、神さえ慈悲を棄てるだろう。;ko=신선하면서도 가혹하기 그지없는
3곡이 츄니즘 콜라보레이션의
메인 곡으로 찾아왔습니다!

이번에도 그 신들은,
무자비한 모습으로...;zh-Hans=本次 CHUNITHM 联动的大型更新
将推出三首全新的高难度曲目！

而这次，即使是众神也不再有怜悯……;zh-Hant=本次 CHUNITHM 合作活動的大型更新
推出了三首氣勢磅礡的全新曲目！

而且這次就連上帝也不會心慈手軟……",collab,chunithm,,,,,,assets/songs/pack/1080/overlay_chunithm_append_1.png,pack-ui,overlay,assets/songs/packlist; assets/songs/pack/1080/overlay_chunithm_append_1.png,Confirmed
chunithm_append_1,48,en=Collaboration Chapter 2,"en=Three new and unrelenting songs
have arrived in this major update
to the CHUNITHM collaboration!

And this time, even the gods
will show no mercy...;ja=新しく、容赦などない三曲が
CHUNITHMより襲来！

また一度、CHUNITHMが帰ってきた。
そして此度は、神さえ慈悲を棄てるだろう。;ko=신선하면서도 가혹하기 그지없는
3곡이 츄니즘 콜라보레이션의
메인 곡으로 찾아왔습니다!

이번에도 그 신들은,
무자비한 모습으로...;zh-Hans=本次 CHUNITHM 联动的大型更新
将推出三首全新的高难度曲目！

而这次，即使是众神也不再有怜悯……;zh-Hant=本次 CHUNITHM 合作活動的大型更新
推出了三首氣勢磅礡的全新曲目！

而且這次就連上帝也不會心慈手軟……",collab,chunithm,,,,,,assets/songs/pack/1080/select_chunithm_append_1-pressed.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_chunithm_append_1-pressed.png,Confirmed
chunithm_append_1,48,en=Collaboration Chapter 2,"en=Three new and unrelenting songs
have arrived in this major update
to the CHUNITHM collaboration!

And this time, even the gods
will show no mercy...;ja=新しく、容赦などない三曲が
CHUNITHMより襲来！

また一度、CHUNITHMが帰ってきた。
そして此度は、神さえ慈悲を棄てるだろう。;ko=신선하면서도 가혹하기 그지없는
3곡이 츄니즘 콜라보레이션의
메인 곡으로 찾아왔습니다!

이번에도 그 신들은,
무자비한 모습으로...;zh-Hans=本次 CHUNITHM 联动的大型更新
将推出三首全新的高难度曲目！

而这次，即使是众神也不再有怜悯……;zh-Hant=本次 CHUNITHM 合作活動的大型更新
推出了三首氣勢磅礡的全新曲目！

而且這次就連上帝也不會心慈手軟……",collab,chunithm,,,,,,assets/songs/pack/1080/select_chunithm_append_1.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_chunithm_append_1.png,Confirmed
chunithm_append_2,49,en=Collaboration Chapter 3,"en=Joy and terror both await you in this next
CHUNITHM chapter!

Five more heart-pounding songs are lying in wait...

Carry with you a heart of justice.
Carry with you a heart unafraid.;ja=悲喜交交のCHUNITHMコラボ、
あらたなチャプターが登場！

正義の心と、恐れぬ心。
心躍る5つの曲があなたを待つ。;ko=새로운 CHUNITHM 콜라보레이션에서는
즐거움과 공포가 동시에...!

심장을 뛰게 만드는 다섯 개의 악곡이
여러분을 기다립니다.

정의와 용기의 마음을 안고 나아가세요.;zh-Hans=与CHUNITHM联动的下一章节，既让人鼓舞欢欣，
或许也同样使人胆战心惊……

这五首令人心跳加速的曲目正等待着你！

请前去吧，怀揣一颗正义的心；请迈步吧，
沉着冷静是最好的锦囊。;zh-Hant=與CHUNITHM聯動的下一章節，既讓人鼓舞歡欣，
或許也同樣使人膽戰心驚……

這五首令人心跳加速的曲目正等待著你！

請前去吧，懷揣一顆正義的心；請邁步吧，
沈著冷靜是最好的錦囊。",collab,chunithm,,,,,,assets/songs/pack/1080/divider_chunithm_append_2.png,pack-ui,divider,assets/songs/packlist; assets/songs/pack/1080/divider_chunithm_append_2.png,Confirmed
chunithm_append_2,49,en=Collaboration Chapter 3,"en=Joy and terror both await you in this next
CHUNITHM chapter!

Five more heart-pounding songs are lying in wait...

Carry with you a heart of justice.
Carry with you a heart unafraid.;ja=悲喜交交のCHUNITHMコラボ、
あらたなチャプターが登場！

正義の心と、恐れぬ心。
心躍る5つの曲があなたを待つ。;ko=새로운 CHUNITHM 콜라보레이션에서는
즐거움과 공포가 동시에...!

심장을 뛰게 만드는 다섯 개의 악곡이
여러분을 기다립니다.

정의와 용기의 마음을 안고 나아가세요.;zh-Hans=与CHUNITHM联动的下一章节，既让人鼓舞欢欣，
或许也同样使人胆战心惊……

这五首令人心跳加速的曲目正等待着你！

请前去吧，怀揣一颗正义的心；请迈步吧，
沉着冷静是最好的锦囊。;zh-Hant=與CHUNITHM聯動的下一章節，既讓人鼓舞歡欣，
或許也同樣使人膽戰心驚……

這五首令人心跳加速的曲目正等待著你！

請前去吧，懷揣一顆正義的心；請邁步吧，
沈著冷靜是最好的錦囊。",collab,chunithm,,,,,,assets/songs/pack/1080/overlay_chunithm_append_2.png,pack-ui,overlay,assets/songs/packlist; assets/songs/pack/1080/overlay_chunithm_append_2.png,Confirmed
chunithm_append_2,49,en=Collaboration Chapter 3,"en=Joy and terror both await you in this next
CHUNITHM chapter!

Five more heart-pounding songs are lying in wait...

Carry with you a heart of justice.
Carry with you a heart unafraid.;ja=悲喜交交のCHUNITHMコラボ、
あらたなチャプターが登場！

正義の心と、恐れぬ心。
心躍る5つの曲があなたを待つ。;ko=새로운 CHUNITHM 콜라보레이션에서는
즐거움과 공포가 동시에...!

심장을 뛰게 만드는 다섯 개의 악곡이
여러분을 기다립니다.

정의와 용기의 마음을 안고 나아가세요.;zh-Hans=与CHUNITHM联动的下一章节，既让人鼓舞欢欣，
或许也同样使人胆战心惊……

这五首令人心跳加速的曲目正等待着你！

请前去吧，怀揣一颗正义的心；请迈步吧，
沉着冷静是最好的锦囊。;zh-Hant=與CHUNITHM聯動的下一章節，既讓人鼓舞歡欣，
或許也同樣使人膽戰心驚……

這五首令人心跳加速的曲目正等待著你！

請前去吧，懷揣一顆正義的心；請邁步吧，
沈著冷靜是最好的錦囊。",collab,chunithm,,,,,,assets/songs/pack/1080/select_chunithm_append_2-pressed.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_chunithm_append_2-pressed.png,Confirmed
chunithm_append_2,49,en=Collaboration Chapter 3,"en=Joy and terror both await you in this next
CHUNITHM chapter!

Five more heart-pounding songs are lying in wait...

Carry with you a heart of justice.
Carry with you a heart unafraid.;ja=悲喜交交のCHUNITHMコラボ、
あらたなチャプターが登場！

正義の心と、恐れぬ心。
心躍る5つの曲があなたを待つ。;ko=새로운 CHUNITHM 콜라보레이션에서는
즐거움과 공포가 동시에...!

심장을 뛰게 만드는 다섯 개의 악곡이
여러분을 기다립니다.

정의와 용기의 마음을 안고 나아가세요.;zh-Hans=与CHUNITHM联动的下一章节，既让人鼓舞欢欣，
或许也同样使人胆战心惊……

这五首令人心跳加速的曲目正等待着你！

请前去吧，怀揣一颗正义的心；请迈步吧，
沉着冷静是最好的锦囊。;zh-Hant=與CHUNITHM聯動的下一章節，既讓人鼓舞歡欣，
或許也同樣使人膽戰心驚……

這五首令人心跳加速的曲目正等待著你！

請前去吧，懷揣一顆正義的心；請邁步吧，
沈著冷靜是最好的錦囊。",collab,chunithm,,,,,,assets/songs/pack/1080/select_chunithm_append_2.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_chunithm_append_2.png,Confirmed
chunithm_append_3,50,en=Collaboration Chapter 4,"en=Come, bring the heat!

With the 4th chapter of the CHUNITHM
collaboration, 4 new songs burst onto
the scene to take center stage!

In this endless pursuit of trials, ready your soul.;ja=4回目となるCHUNITHMコラボでは、
4つの楽曲が新たにステージへ！

さあ、祭典へ。
果てない試練を魂で超えて行け。
;ko=뜨거운 열기를, 모두와 함께!

CHUNITHM 콜라보레이션 Chapter 4!
4개의 신곡이 무대의 시선을 독차지합니다!

끝없는 도전이 기다립니다.
영혼을 단단히 붙잡으세요.;zh-Hans=来吧，鼓动起来！

CHUNITHM联动第四章，现已推出：
四首新曲骤然登上舞台，一跃成为全部视线的焦点！

探求的灵魂啊，上前来，接受那无尽的试炼吧！;zh-Hant=來吧，鼓動起來！

CHUNITHM聯動第四章，現已推出：
四首新曲突然登上舞台，一躍成為全部視線的焦點！

探求的靈魂啊，上前來，接受那無盡的試煉吧！",collab,chunithm,,,,,,assets/songs/pack/1080/divider_chunithm_append_3.png,pack-ui,divider,assets/songs/packlist; assets/songs/pack/1080/divider_chunithm_append_3.png,Confirmed
chunithm_append_3,50,en=Collaboration Chapter 4,"en=Come, bring the heat!

With the 4th chapter of the CHUNITHM
collaboration, 4 new songs burst onto
the scene to take center stage!

In this endless pursuit of trials, ready your soul.;ja=4回目となるCHUNITHMコラボでは、
4つの楽曲が新たにステージへ！

さあ、祭典へ。
果てない試練を魂で超えて行け。
;ko=뜨거운 열기를, 모두와 함께!

CHUNITHM 콜라보레이션 Chapter 4!
4개의 신곡이 무대의 시선을 독차지합니다!

끝없는 도전이 기다립니다.
영혼을 단단히 붙잡으세요.;zh-Hans=来吧，鼓动起来！

CHUNITHM联动第四章，现已推出：
四首新曲骤然登上舞台，一跃成为全部视线的焦点！

探求的灵魂啊，上前来，接受那无尽的试炼吧！;zh-Hant=來吧，鼓動起來！

CHUNITHM聯動第四章，現已推出：
四首新曲突然登上舞台，一躍成為全部視線的焦點！

探求的靈魂啊，上前來，接受那無盡的試煉吧！",collab,chunithm,,,,,,assets/songs/pack/1080/overlay_chunithm_append_3.png,pack-ui,overlay,assets/songs/packlist; assets/songs/pack/1080/overlay_chunithm_append_3.png,Confirmed
chunithm_append_3,50,en=Collaboration Chapter 4,"en=Come, bring the heat!

With the 4th chapter of the CHUNITHM
collaboration, 4 new songs burst onto
the scene to take center stage!

In this endless pursuit of trials, ready your soul.;ja=4回目となるCHUNITHMコラボでは、
4つの楽曲が新たにステージへ！

さあ、祭典へ。
果てない試練を魂で超えて行け。
;ko=뜨거운 열기를, 모두와 함께!

CHUNITHM 콜라보레이션 Chapter 4!
4개의 신곡이 무대의 시선을 독차지합니다!

끝없는 도전이 기다립니다.
영혼을 단단히 붙잡으세요.;zh-Hans=来吧，鼓动起来！

CHUNITHM联动第四章，现已推出：
四首新曲骤然登上舞台，一跃成为全部视线的焦点！

探求的灵魂啊，上前来，接受那无尽的试炼吧！;zh-Hant=來吧，鼓動起來！

CHUNITHM聯動第四章，現已推出：
四首新曲突然登上舞台，一躍成為全部視線的焦點！

探求的靈魂啊，上前來，接受那無盡的試煉吧！",collab,chunithm,,,,,,assets/songs/pack/1080/select_chunithm_append_3-pressed.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_chunithm_append_3-pressed.png,Confirmed
chunithm_append_3,50,en=Collaboration Chapter 4,"en=Come, bring the heat!

With the 4th chapter of the CHUNITHM
collaboration, 4 new songs burst onto
the scene to take center stage!

In this endless pursuit of trials, ready your soul.;ja=4回目となるCHUNITHMコラボでは、
4つの楽曲が新たにステージへ！

さあ、祭典へ。
果てない試練を魂で超えて行け。
;ko=뜨거운 열기를, 모두와 함께!

CHUNITHM 콜라보레이션 Chapter 4!
4개의 신곡이 무대의 시선을 독차지합니다!

끝없는 도전이 기다립니다.
영혼을 단단히 붙잡으세요.;zh-Hans=来吧，鼓动起来！

CHUNITHM联动第四章，现已推出：
四首新曲骤然登上舞台，一跃成为全部视线的焦点！

探求的灵魂啊，上前来，接受那无尽的试炼吧！;zh-Hant=來吧，鼓動起來！

CHUNITHM聯動第四章，現已推出：
四首新曲突然登上舞台，一躍成為全部視線的焦點！

探求的靈魂啊，上前來，接受那無盡的試煉吧！",collab,chunithm,,,,,,assets/songs/pack/1080/select_chunithm_append_3.png,pack-ui,select-state,assets/songs/packlist; assets/songs/pack/1080/select_chunithm_append_3.png,Confirmed
groovecoaster,51,en=Groove Coaster,"en=Six stunning new songs await you in
Arcaea's collaboration with Groove Coaster!

Follow Hikari and Seine along
a new path under the starry skies!;ja=グルーヴコースターとArcaeaの
コラボレーションにて、
6つの新曲が君を待つ！

セイネとヒカリと共に、
星降る夜空へと繰り出そう！;ko=여섯곡의 멋진 신곡이 Arcaea와
Groove Coaster의 콜라보레이션으로!!

별이 빛나는 하늘 아래, 히카리와 세니에를 따라
새로운 여정을 떠나봅시다!;zh-Hans=六首美妙的新歌曲正在Arcaea与音乐游戏
《节奏过山车（Groove Coaster）》
的合作歌曲包中等待着你！

跟随光与晴音踏上
那唯美星空之下的崭新小径！;zh-Hant=六首美妙的新樂曲
正在Arcaea與音樂遊戲
《節奏過山車（Groove Coaster）》
的合作樂曲包中等待著你！

跟隨光與晴音踏上
那唯美星空之下的嶄新小徑！",collab,,,,True,,,assets/songs/pack/1080_select_groovecoaster.png,pack-cover,main-select,assets/songs/packlist; assets/songs/pack/1080_select_groovecoaster.png,Confirmed
